,id_cliente,qtd_filhos,rendimento_anual,idade,tamanho_familia,anos_empregado,tem_carro,tem_casa_propria,tem_telefone_trabalho,tem_telefone_fixo,tem_email,categoria_de_renda,estado_civil,moradia,ocupacao,grau_escolaridade,mau
22175,5146396,0,112500.0,54,1,5.8,0,1,1,0,0,Empregado,Separado,Casa propria,Limpeza,Ensino medio,0
22176,5146397,0,112500.0,54,1,5.8,0,1,1,0,0,Empregado,Separado,Casa propria,Limpeza,Ensino medio,0
22177,5146399,0,112500.0,54,1,5.8,0,1,1,0,0,Empregado,Separado,Casa propria,Limpeza,Ensino medio,0
22178,5146400,0,112500.0,54,1,5.8,0,1,1,0,0,Empregado,Separado,Casa propria,Limpeza,Ensino medio,0
22179,5146402,0,112500.0,54,1,5.8,0,1,1,0,0,Empregado,Separado,Casa propria,Limpeza,Ensino medio,0
22180,5146403,0,211500.0,28,1,3.0,0,1,1,1,0,Empregado,Solteiro,Casa propria,Equipe principal,Ensino medio,0
22181,5146407,0,211500.0,28,1,3.0,0,1,1,1,0,Empregado,Solteiro,Casa propria,Equipe principal,Ensino medio,0
22182,5146408,0,211500.0,28,1,3.0,0,1,1,1,0,Empregado,Solteiro,Casa propria,Equipe principal,Ensino medio,0
22183,5146409,0,211500.0,28,1,3.0,0,1,1,1,0,Empregado,Solteiro,Casa propria,Equipe principal,Ensino medio,0
22184,5146410,0,211500.0,28,1,3.0,0,1,1,1,0,Empregado,Solteiro,Casa propria,Equipe principal,Ensino medio,0
22185,5146411,0,211500.0,28,1,3.0,0,1,1,1,0,Empregado,Solteiro,Casa propria,Equipe principal,Ensino medio,0
22186,5146412,0,211500.0,28,1,3.0,0,1,1,1,0,Empregado,Solteiro,Casa propria,Equipe principal,Ensino medio,0
22187,5146424,0,112500.0,64,2,15.4,0,1,0,0,0,Associado comercial,Uniao estavel,Casa propria,Medicina,Ensino superior,0
22188,5146426,0,261000.0,24,2,1.8,1,0,0,0,0,Associado comercial,Uniao estavel,Mora com os pais,Venda,Ensino superior incompleto,0
22189,5146427,0,261000.0,24,2,1.8,1,0,0,0,0,Associado comercial,Uniao estavel,Mora com os pais,Venda,Ensino superior incompleto,0
22190,5146428,0,261000.0,24,2,1.8,1,0,0,0,0,Associado comercial,Uniao estavel,Mora com os pais,Venda,Ensino superior incompleto,0
22191,5146429,0,261000.0,24,2,1.8,1,0,0,0,0,Associado comercial,Uniao estavel,Mora com os pais,Venda,Ensino superior incompleto,0
22192,5146438,1,90000.0,29,2,5.8,0,1,1,1,0,Associado comercial,Solteiro,Casa propria,Venda,Ensino medio,0
22193,5146471,0,180000.0,39,2,10.4,1,1,0,0,0,Associado comercial,Uniao estavel,Casa propria,Venda,Ensino superior,0
22194,5146472,0,180000.0,39,2,10.4,1,1,0,0,0,Associado comercial,Uniao estavel,Casa propria,Venda,Ensino superior,0
22195,5146474,0,180000.0,39,2,10.4,1,1,0,0,0,Associado comercial,Uniao estavel,Casa propria,Venda,Ensino superior,0
22196,5146498,0,225000.0,25,2,0.5,0,0,1,1,0,Associado comercial,Casado,Casa propria,Venda,Ensino superior incompleto,0
22197,5146499,0,225000.0,25,2,0.5,0,0,1,1,0,Associado comercial,Casado,Casa propria,Venda,Ensino superior incompleto,0
22198,5146500,0,225000.0,25,2,0.5,0,0,1,1,0,Associado comercial,Casado,Casa propria,Venda,Ensino superior incompleto,0
22199,5146538,2,144000.0,43,4,8.1,0,1,1,1,0,Associado comercial,Uniao estavel,Casa propria,Venda,Ensino medio,0
22200,5146539,2,144000.0,43,4,8.1,0,1,1,1,0,Associado comercial,Uniao estavel,Casa propria,Venda,Ensino medio,0
22201,5146544,0,135000.0,45,2,5.0,1,1,0,0,0,Empregado,Casado,Casa propria,Venda,Ensino medio,0
22202,5146545,0,135000.0,45,2,5.0,1,1,0,0,0,Empregado,Casado,Casa propria,Venda,Ensino medio,0
22203,5146558,2,157500.0,41,4,3.9,0,1,0,0,0,Empregado,Casado,Casa propria,Construcao Civil,Ensino medio,0
22204,5146559,2,157500.0,41,4,3.9,0,1,0,0,0,Empregado,Casado,Casa propria,Construcao Civil,Ensino medio,0
22205,5146560,2,157500.0,41,4,3.9,0,1,0,0,0,Empregado,Casado,Casa propria,Construcao Civil,Ensino medio,0
22206,5146561,2,157500.0,41,4,3.9,0,1,0,0,0,Empregado,Casado,Casa propria,Construcao Civil,Ensino medio,0
22207,5146562,0,31500.0,62,2,-1.7,0,1,0,0,0,Pensionista,Casado,Casa propria,Outros,Ensino medio,0
22208,5146564,0,31500.0,62,2,-1.7,0,1,0,0,0,Pensionista,Casado,Casa propria,Outros,Ensino medio,0
22209,5146565,0,31500.0,62,2,-1.7,0,1,0,0,0,Pensionista,Casado,Casa propria,Outros,Ensino medio,0
22210,5146587,0,67500.0,42,2,6.7,0,1,0,0,0,Empregado,Casado,Casa propria,Construcao Civil,Ensino medio,0
22211,5146589,0,67500.0,42,2,6.7,0,1,0,0,0,Empregado,Casado,Casa propria,Construcao Civil,Ensino medio,0
22212,5148426,0,135000.0,46,2,9.1,0,1,1,1,0,Associado comercial,Uniao estavel,Casa propria,Motorista,Ensino medio,0
22213,5148428,0,135000.0,46,2,9.1,0,1,1,1,0,Associado comercial,Uniao estavel,Casa propria,Motorista,Ensino medio,0
22214,5148430,0,135000.0,46,2,9.1,0,1,1,1,0,Associado comercial,Uniao estavel,Casa propria,Motorista,Ensino medio,0
22215,5148431,0,135000.0,46,2,9.1,0,1,1,1,0,Associado comercial,Uniao estavel,Casa propria,Motorista,Ensino medio,0
22216,5148434,0,202500.0,32,2,1.1,0,1,0,0,1,Associado comercial,Casado,Casa propria,Outros,Ensino superior,0
22217,5148435,0,202500.0,32,2,1.1,0,1,0,0,1,Associado comercial,Casado,Casa propria,Outros,Ensino superior,0
22218,5148443,0,225000.0,31,2,6.1,1,1,0,0,0,Empregado,Casado,Casa propria,Motorista,Ensino medio,0
22219,5148444,0,225000.0,31,2,6.1,1,1,0,0,0,Empregado,Casado,Casa propria,Motorista,Ensino medio,0
22220,5148445,0,225000.0,31,2,6.1,1,1,0,0,0,Empregado,Casado,Casa propria,Motorista,Ensino medio,0
22221,5148446,0,225000.0,31,2,6.1,1,1,0,0,0,Empregado,Casado,Casa propria,Motorista,Ensino medio,0
22222,5148448,0,225000.0,31,2,6.1,1,1,0,0,0,Empregado,Casado,Casa propria,Motorista,Ensino medio,0
22223,5148449,0,225000.0,31,2,6.1,1,1,0,0,0,Empregado,Casado,Casa propria,Motorista,Ensino medio,0
22224,5148453,0,225000.0,31,2,6.1,1,1,0,0,0,Empregado,Casado,Casa propria,Motorista,Ensino medio,0
22225,5148455,0,180000.0,55,2,-1.7,1,1,0,0,0,Pensionista,Uniao estavel,Casa propria,Outros,Ensino medio,0
22226,5148456,0,180000.0,55,2,-1.7,1,1,0,0,0,Pensionista,Uniao estavel,Casa propria,Outros,Ensino medio,0
22227,5148457,0,180000.0,55,2,-1.7,1,1,0,0,0,Pensionista,Uniao estavel,Casa propria,Outros,Ensino medio,0
22228,5148460,0,135000.0,52,2,29.6,0,0,0,0,0,Empregado,Uniao estavel,Casa propria,Construcao Civil,Ensino medio,0
22229,5148461,0,135000.0,52,2,29.6,0,0,0,0,0,Empregado,Uniao estavel,Casa propria,Construcao Civil,Ensino medio,0
22230,5148462,0,135000.0,52,2,29.6,0,0,0,0,0,Empregado,Uniao estavel,Casa propria,Construcao Civil,Ensino medio,0
22231,5148463,0,135000.0,52,2,29.6,0,0,0,0,0,Empregado,Uniao estavel,Casa propria,Construcao Civil,Ensino medio,0
22232,5148465,0,135000.0,52,2,29.6,0,0,0,0,0,Empregado,Uniao estavel,Casa propria,Construcao Civil,Ensino medio,0
22233,5148467,1,135000.0,31,3,0.6,0,1,0,0,0,Empregado,Uniao estavel,Mora com os pais,Venda,Ensino medio,0
22234,5148469,0,161100.0,45,2,-1.7,1,1,0,0,0,Pensionista,Casado,Casa propria,Outros,Ensino superior,0
22235,5148470,0,161100.0,45,2,-1.7,1,1,0,0,0,Pensionista,Casado,Casa propria,Outros,Ensino superior,0
22236,5148481,0,157500.0,46,2,17.8,0,1,0,0,0,Empregado,Casado,Casa propria,Outros,Ensino medio,0
22237,5148486,1,180000.0,54,3,7.9,0,1,0,0,0,Associado comercial,Casado,Casa propria,Gerencia,Ensino superior,0
22238,5148488,1,180000.0,54,3,7.9,0,1,0,0,0,Associado comercial,Casado,Casa propria,Gerencia,Ensino superior,0
22239,5148489,1,180000.0,54,3,7.9,0,1,0,0,0,Associado comercial,Casado,Casa propria,Gerencia,Ensino superior,0
22240,5148490,1,180000.0,54,3,7.9,0,1,0,0,0,Associado comercial,Casado,Casa propria,Gerencia,Ensino superior,0
22241,5148491,1,180000.0,54,3,7.9,0,1,0,0,0,Associado comercial,Casado,Casa propria,Gerencia,Ensino superior,0
22242,5148492,0,180000.0,45,2,1.1,1,1,0,0,0,Empregado,Casado,Casa propria,Outros,Ensino superior,0
22243,5148495,0,180000.0,45,2,1.1,1,1,0,0,0,Empregado,Casado,Casa propria,Outros,Ensino superior,0
22244,5148497,0,180000.0,45,2,1.1,1,1,0,0,0,Empregado,Casado,Casa propria,Outros,Ensino superior,0
22245,5148499,0,180000.0,45,2,1.1,1,1,0,0,0,Empregado,Casado,Casa propria,Outros,Ensino superior,0
22246,5148500,0,180000.0,45,2,1.1,1,1,0,0,0,Empregado,Casado,Casa propria,Outros,Ensino superior,0
22247,5148503,0,225000.0,58,2,-1.7,0,1,0,1,0,Pensionista,Casado,Casa propria,Outros,Ensino medio,0
22248,5148504,0,225000.0,58,2,-1.7,0,1,0,1,0,Pensionista,Casado,Casa propria,Outros,Ensino medio,0
22249,5148506,0,225000.0,58,2,-1.7,0,1,0,1,0,Pensionista,Casado,Casa propria,Outros,Ensino medio,0
22250,5148510,0,306000.0,62,1,1.5,1,1,0,0,0,Associado comercial,Separado,Mora com os pais,Construcao Civil,Ensino superior,0
22251,5148511,0,180000.0,60,2,-1.7,0,1,0,0,0,Pensionista,Casado,Casa propria,Outros,Ensino medio,0
22252,5148514,0,180000.0,60,2,-1.7,0,1,0,0,0,Pensionista,Casado,Casa propria,Outros,Ensino medio,0
22253,5148519,2,270000.0,44,4,2.7,1,1,0,0,0,Associado comercial,Casado,Casa propria,Outros,Ensino superior,0
22254,5148524,2,270000.0,44,4,2.7,1,1,0,0,0,Associado comercial,Casado,Casa propria,Outros,Ensino superior,0
22255,5148525,0,180000.0,64,2,-1.7,0,1,0,0,0,Pensionista,Casado,Casa propria,Outros,Ensino medio,0
22256,5148527,0,180000.0,64,2,-1.7,0,1,0,0,0,Pensionista,Casado,Casa propria,Outros,Ensino medio,0
22257,5148528,1,112500.0,39,3,1.8,0,0,0,0,0,Empregado,Uniao estavel,Casa propria,Outros,Ensino medio,0
22258,5148529,0,81000.0,53,1,0.5,0,1,0,0,0,Empregado,Solteiro,Casa propria,Outros,Ensino medio,1
22259,5148530,1,157500.0,29,3,4.7,0,1,0,1,0,Empregado,Casado,Casa propria,Outros,Ensino medio,0
22260,5148533,1,157500.0,29,3,4.7,0,1,0,1,0,Empregado,Casado,Casa propria,Outros,Ensino medio,0
22261,5148534,1,157500.0,29,3,4.7,0,1,0,1,0,Empregado,Casado,Casa propria,Outros,Ensino medio,0
22262,5148536,1,157500.0,29,3,4.7,0,1,0,1,0,Empregado,Casado,Casa propria,Outros,Ensino medio,0
22263,5148537,0,76500.0,64,1,-1.7,0,1,0,0,0,Pensionista,Solteiro,Casa propria,Outros,Ensino superior,0
22264,5148538,0,76500.0,64,1,-1.7,0,1,0,0,0,Pensionista,Solteiro,Casa propria,Outros,Ensino superior,0
22265,5148540,0,76500.0,64,1,-1.7,0,1,0,0,0,Pensionista,Solteiro,Casa propria,Outros,Ensino superior,0
22266,5148542,0,76500.0,64,1,-1.7,0,1,0,0,0,Pensionista,Solteiro,Casa propria,Outros,Ensino superior,0
22267,5148543,0,76500.0,64,1,-1.7,0,1,0,0,0,Pensionista,Solteiro,Casa propria,Outros,Ensino superior,0
22268,5148549,0,157500.0,50,2,15.2,1,1,0,0,0,Empregado,Casado,Casa propria,Outros,Ensino medio,0
22269,5148550,0,157500.0,50,2,15.2,1,1,0,0,0,Empregado,Casado,Casa propria,Outros,Ensino medio,0
22270,5148553,0,247500.0,63,2,-1.7,0,1,0,0,0,Pensionista,Casado,Casa propria,Outros,Ensino medio,0
22271,5148554,0,247500.0,63,2,-1.7,0,1,0,0,0,Pensionista,Casado,Casa propria,Outros,Ensino medio,0
22272,5148555,0,247500.0,63,2,-1.7,0,1,0,0,0,Pensionista,Casado,Casa propria,Outros,Ensino medio,0
22273,5148556,0,247500.0,63,2,-1.7,0,1,0,0,0,Pensionista,Casado,Casa propria,Outros,Ensino medio,0
22274,5148557,0,247500.0,63,2,-1.7,0,1,0,0,0,Pensionista,Casado,Casa propria,Outros,Ensino medio,0
22275,5148558,0,247500.0,63,2,-1.7,0,1,0,0,0,Pensionista,Casado,Casa propria,Outros,Ensino medio,0
22276,5148559,0,247500.0,63,2,-1.7,0,1,0,0,0,Pensionista,Casado,Casa propria,Outros,Ensino medio,0
22277,5148560,0,247500.0,63,2,-1.7,0,1,0,0,0,Pensionista,Casado,Casa propria,Outros,Ensino medio,0
22278,5148561,0,247500.0,63,2,-1.7,0,1,0,0,0,Pensionista,Casado,Casa propria,Outros,Ensino medio,0
22279,5148562,0,247500.0,63,2,-1.7,0,1,0,0,0,Pensionista,Casado,Casa propria,Outros,Ensino medio,0
22280,5148564,0,67500.0,56,1,-1.7,0,1,0,1,0,Pensionista,Viuvo,Casa propria,Outros,Ensino medio,0
22281,5148565,0,112500.0,53,2,14.1,0,1,0,0,0,Empregado,Casado,Casa propria,Venda,Ensino medio,0
22282,5148566,0,112500.0,53,2,14.1,0,1,0,0,0,Empregado,Casado,Casa propria,Venda,Ensino medio,0
22283,5148567,0,112500.0,53,2,14.1,0,1,0,0,0,Empregado,Casado,Casa propria,Venda,Ensino medio,0
22284,5148568,0,112500.0,53,2,14.1,0,1,0,0,0,Empregado,Casado,Casa propria,Venda,Ensino medio,0
22285,5148569,0,112500.0,53,2,14.1,0,1,0,0,0,Empregado,Casado,Casa propria,Venda,Ensino medio,0
22286,5148570,0,112500.0,53,2,14.1,0,1,0,0,0,Empregado,Casado,Casa propria,Venda,Ensino medio,0
22287,5148571,0,112500.0,53,2,14.1,0,1,0,0,0,Empregado,Casado,Casa propria,Venda,Ensino medio,0
22288,5148573,0,81000.0,57,2,-1.7,0,1,0,0,0,Pensionista,Casado,Casa propria,Outros,Ensino medio,0
22289,5148575,0,225000.0,40,2,3.3,1,1,0,0,0,Empregado,Casado,Casa propria,Gerencia,Ensino medio,0
22290,5148576,0,225000.0,40,2,3.3,1,1,0,0,0,Empregado,Casado,Casa propria,Gerencia,Ensino medio,0
22291,5148577,0,225000.0,40,2,3.3,1,1,0,0,0,Empregado,Casado,Casa propria,Gerencia,Ensino medio,0
22292,5148579,0,157500.0,43,2,3.8,0,1,0,0,0,Associado comercial,Casado,Casa propria,Outros,Ensino medio,0
22293,5148582,0,180000.0,31,2,3.8,1,1,0,0,0,Empregado,Casado,Casa propria,Motorista,Ensino medio,1
22294,5148583,0,180000.0,31,2,3.8,1,1,0,0,0,Empregado,Casado,Casa propria,Motorista,Ensino medio,0
22295,5148584,0,180000.0,31,2,3.8,1,1,0,0,0,Empregado,Casado,Casa propria,Motorista,Ensino medio,1
22296,5148585,0,180000.0,31,2,3.8,1,1,0,0,0,Empregado,Casado,Casa propria,Motorista,Ensino medio,0
22297,5148586,0,180000.0,31,2,3.8,1,1,0,0,0,Empregado,Casado,Casa propria,Motorista,Ensino medio,0
22298,5148590,0,180000.0,39,2,4.2,1,1,0,0,0,Empregado,Casado,Casa propria,Motorista,Ensino medio,0
22299,5148591,0,180000.0,39,2,4.2,1,1,0,0,0,Empregado,Casado,Casa propria,Motorista,Ensino medio,0
22300,5148592,0,180000.0,39,2,4.2,1,1,0,0,0,Empregado,Casado,Casa propria,Motorista,Ensino medio,0
22301,5148595,0,180000.0,39,2,4.2,1,1,0,0,0,Empregado,Casado,Casa propria,Motorista,Ensino medio,0
22302,5148596,0,180000.0,39,2,4.2,1,1,0,0,0,Empregado,Casado,Casa propria,Motorista,Ensino medio,0
22303,5148597,0,180000.0,39,2,4.2,1,1,0,0,0,Empregado,Casado,Casa propria,Motorista,Ensino medio,0
22304,5148600,0,360000.0,50,2,0.5,0,1,0,1,1,Associado comercial,Casado,Casa propria,Outros,Ensino superior,0
22305,5148601,0,360000.0,50,2,0.5,0,1,0,1,1,Associado comercial,Casado,Casa propria,Outros,Ensino superior,0
22306,5148607,0,315000.0,45,2,4.0,0,1,0,0,0,Associado comercial,Casado,Habitacao publica,Venda,Ensino superior,0
22307,5148609,0,135000.0,62,2,-1.7,1,1,0,0,0,Pensionista,Casado,Casa propria,Outros,Ensino medio,0
22308,5148612,1,261000.0,33,3,3.6,1,1,0,0,0,Associado comercial,Casado,Casa propria,Motorista,Ensino superior,0
22309,5148614,1,261000.0,33,3,3.6,1,1,0,0,0,Associado comercial,Casado,Casa propria,Motorista,Ensino superior,0
22310,5148620,0,99000.0,63,1,-1.7,0,1,0,0,0,Pensionista,Solteiro,Casa propria,Outros,Ensino medio,0
22311,5148622,0,99000.0,63,1,-1.7,0,1,0,0,0,Pensionista,Solteiro,Casa propria,Outros,Ensino medio,0
22312,5148623,0,99000.0,63,1,-1.7,0,1,0,0,0,Pensionista,Solteiro,Casa propria,Outros,Ensino medio,0
22313,5148624,0,99000.0,63,1,-1.7,0,1,0,0,0,Pensionista,Solteiro,Casa propria,Outros,Ensino medio,0
22314,5148625,0,99000.0,63,1,-1.7,0,1,0,0,0,Pensionista,Solteiro,Casa propria,Outros,Ensino medio,0
22315,5148626,1,225000.0,36,2,2.9,0,0,0,0,0,Empregado,Separado,Apartamento comercial,Outros,Ensino superior,0
22316,5148627,1,225000.0,36,2,2.9,0,0,0,0,0,Empregado,Separado,Apartamento comercial,Outros,Ensino superior,0
22317,5148630,1,225000.0,36,2,2.9,0,0,0,0,0,Empregado,Separado,Apartamento comercial,Outros,Ensino superior,0
22318,5148631,1,225000.0,36,2,2.9,0,0,0,0,0,Empregado,Separado,Apartamento comercial,Outros,Ensino superior,0
22319,5148632,1,225000.0,36,2,2.9,0,0,0,0,0,Empregado,Separado,Apartamento comercial,Outros,Ensino superior,0
22320,5148648,1,202500.0,42,3,6.8,1,1,0,0,0,Associado comercial,Casado,Casa propria,Construcao Civil,Ensino medio,0
22321,5148650,1,202500.0,42,3,6.8,1,1,0,0,0,Associado comercial,Casado,Casa propria,Construcao Civil,Ensino medio,0
22322,5148651,1,202500.0,42,3,6.8,1,1,0,0,0,Associado comercial,Casado,Casa propria,Construcao Civil,Ensino medio,0
22323,5148652,1,202500.0,42,3,6.8,1,1,0,0,0,Associado comercial,Casado,Casa propria,Construcao Civil,Ensino medio,0
22324,5148653,1,202500.0,42,3,6.8,1,1,0,0,0,Associado comercial,Casado,Casa propria,Construcao Civil,Ensino medio,0
22325,5148655,0,67500.0,30,2,1.1,0,0,0,0,0,Associado comercial,Casado,Casa propria,Venda,Ensino superior,0
22326,5148656,0,67500.0,30,2,1.1,0,0,0,0,0,Associado comercial,Casado,Casa propria,Venda,Ensino superior,0
22327,5148657,0,67500.0,30,2,1.1,0,0,0,0,0,Associado comercial,Casado,Casa propria,Venda,Ensino superior,0
22328,5148659,1,180000.0,35,3,6.2,0,1,0,0,0,Associado comercial,Casado,Habitacao publica,Alta tecnologia,Ensino medio,0
22329,5148660,1,180000.0,35,3,6.2,0,1,0,0,0,Associado comercial,Casado,Habitacao publica,Alta tecnologia,Ensino medio,0
22330,5148664,0,67500.0,54,1,29.6,0,0,0,0,0,Empregado,Solteiro,Casa propria,Outros,Ensino medio,0
22331,5148665,0,67500.0,54,1,29.6,0,0,0,0,0,Empregado,Solteiro,Casa propria,Outros,Ensino medio,0
22332,5148666,2,63000.0,29,4,3.3,0,1,0,0,0,Empregado,Casado,Casa propria,Medicina,Ensino medio,0
22333,5148667,2,63000.0,29,4,3.3,0,1,0,0,0,Empregado,Casado,Casa propria,Medicina,Ensino medio,0
22334,5148668,1,161100.0,49,3,9.5,1,1,0,0,0,Associado comercial,Uniao estavel,Apartamento comercial,Seguranca,Ensino superior incompleto,0
22335,5148669,1,161100.0,49,3,9.5,1,1,0,0,0,Associado comercial,Uniao estavel,Apartamento comercial,Seguranca,Ensino superior incompleto,0
22336,5148677,0,121500.0,52,2,17.0,0,0,0,0,0,Associado comercial,Casado,Casa propria,Outros,Ensino medio,0
22337,5148680,0,121500.0,52,2,17.0,0,0,0,0,0,Associado comercial,Casado,Casa propria,Outros,Ensino medio,0
22338,5148681,0,121500.0,52,2,17.0,0,0,0,0,0,Associado comercial,Casado,Casa propria,Outros,Ensino medio,0
22339,5148682,0,121500.0,52,2,17.0,0,0,0,0,0,Associado comercial,Casado,Casa propria,Outros,Ensino medio,0
22340,5148683,0,135000.0,52,2,1.2,0,1,0,1,0,Empregado,Casado,Casa propria,Venda,Ensino medio,0
22341,5148684,0,135000.0,52,2,1.2,0,1,0,1,0,Empregado,Casado,Casa propria,Venda,Ensino medio,0
22342,5148687,0,81000.0,60,1,0.5,0,1,0,0,0,Empregado,Viuvo,Casa propria,Limpeza,Ensino medio,0
22343,5148690,0,81000.0,60,1,0.5,0,1,0,0,0,Empregado,Viuvo,Casa propria,Limpeza,Ensino medio,0
22344,5148691,0,81000.0,60,1,0.5,0,1,0,0,0,Empregado,Viuvo,Casa propria,Limpeza,Ensino medio,0
22345,5148693,0,180000.0,56,2,0.5,0,0,0,0,0,Associado comercial,Uniao estavel,Habitacao publica,Construcao Civil,Ensino medio,0
22346,5148701,1,202500.0,32,3,7.5,0,1,0,0,0,Empregado,Casado,Casa propria,Outros,Ensino superior,0
22347,5148702,0,126000.0,62,2,42.9,0,1,0,0,0,Associado comercial,Casado,Casa propria,Equipe principal,Ensino medio,0
22348,5148703,0,126000.0,62,2,42.9,0,1,0,0,0,Associado comercial,Casado,Casa propria,Equipe principal,Ensino medio,0
22349,5148704,0,126000.0,62,2,42.9,0,1,0,0,0,Associado comercial,Casado,Casa propria,Equipe principal,Ensino medio,0
22350,5148705,0,126000.0,62,2,42.9,0,1,0,0,0,Associado comercial,Casado,Casa propria,Equipe principal,Ensino medio,0
22351,5148706,1,180000.0,26,2,1.5,1,1,0,1,1,Empregado,Solteiro,Casa propria,Construcao Civil,Ensino medio,0
22352,5148707,1,180000.0,26,2,1.5,1,1,0,1,1,Empregado,Solteiro,Casa propria,Construcao Civil,Ensino medio,0
22353,5148708,0,112500.0,44,2,9.1,0,1,0,0,0,Empregado,Casado,Casa propria,Venda,Ensino medio,0
22354,5148709,0,112500.0,44,2,9.1,0,1,0,0,0,Empregado,Casado,Casa propria,Venda,Ensino medio,0
22355,5148710,0,112500.0,44,2,9.1,0,1,0,0,0,Empregado,Casado,Casa propria,Venda,Ensino medio,0
22356,5148714,0,225000.0,62,1,-1.7,0,1,0,0,0,Pensionista,Solteiro,Casa propria,Outros,Ensino medio,0
22357,5148715,0,225000.0,62,1,-1.7,0,1,0,0,0,Pensionista,Solteiro,Casa propria,Outros,Ensino medio,0
22358,5148718,0,180000.0,36,2,7.0,1,1,0,1,0,Associado comercial,Casado,Casa propria,Outros,Ensino medio,0
22359,5148719,0,180000.0,36,2,7.0,1,1,0,1,0,Associado comercial,Casado,Casa propria,Outros,Ensino medio,0
22360,5148720,0,180000.0,36,2,7.0,1,1,0,1,0,Associado comercial,Casado,Casa propria,Outros,Ensino medio,0
22361,5148721,0,180000.0,36,2,7.0,1,1,0,1,0,Associado comercial,Casado,Casa propria,Outros,Ensino medio,0
22362,5148728,1,157500.0,37,2,1.7,0,1,0,0,0,Empregado,Separado,Habitacao publica,Venda,Ensino medio,0
22363,5148729,1,157500.0,37,2,1.7,0,1,0,0,0,Empregado,Separado,Habitacao publica,Venda,Ensino medio,0
22364,5148730,1,157500.0,37,2,1.7,0,1,0,0,0,Empregado,Separado,Habitacao publica,Venda,Ensino medio,0
22365,5148731,1,157500.0,37,2,1.7,0,1,0,0,0,Empregado,Separado,Habitacao publica,Venda,Ensino medio,0
22366,5148732,1,157500.0,37,2,1.7,0,1,0,0,0,Empregado,Separado,Habitacao publica,Venda,Ensino medio,0
22367,5148734,0,121500.0,27,2,3.8,1,1,0,0,0,Empregado,Casado,Casa propria,Medicina,Ensino medio,0
22368,5148735,0,121500.0,27,2,3.8,1,1,0,0,0,Empregado,Casado,Casa propria,Medicina,Ensino medio,1
22369,5148736,0,121500.0,27,2,3.8,1,1,0,0,0,Empregado,Casado,Casa propria,Medicina,Ensino medio,0
22370,5148741,0,135000.0,60,2,-1.7,0,1,0,0,0,Pensionista,Casado,Casa propria,Outros,Ensino medio,0
22371,5148744,0,157500.0,51,2,1.5,1,1,0,0,0,Associado comercial,Casado,Casa propria,Medicina,Ensino medio,0
22372,5148745,0,157500.0,51,2,1.5,1,1,0,0,0,Associado comercial,Casado,Casa propria,Medicina,Ensino medio,0
22373,5148749,1,135000.0,31,3,1.9,1,1,0,1,0,Associado comercial,Uniao estavel,Casa propria,Outros,Ensino superior incompleto,0
22374,5148750,1,135000.0,31,3,1.9,1,1,0,1,0,Associado comercial,Uniao estavel,Casa propria,Outros,Ensino superior incompleto,0
22375,5148753,2,180000.0,43,3,6.7,1,0,0,0,0,Associado comercial,Separado,Mora com os pais,Construcao Civil,Ensino medio,0
22376,5148755,2,180000.0,43,3,6.7,1,0,0,0,0,Associado comercial,Separado,Mora com os pais,Construcao Civil,Ensino medio,0
22377,5148757,2,180000.0,43,3,6.7,1,0,0,0,0,Associado comercial,Separado,Mora com os pais,Construcao Civil,Ensino medio,0
22378,5148758,0,112500.0,49,1,8.9,0,1,0,0,0,Empregado,Viuvo,Casa propria,Construcao Civil,Ensino medio,0
22379,5148759,0,112500.0,49,1,8.9,0,1,0,0,0,Empregado,Viuvo,Casa propria,Construcao Civil,Ensino medio,0
22380,5148763,0,112500.0,49,1,8.9,0,1,0,0,0,Empregado,Viuvo,Casa propria,Construcao Civil,Ensino medio,0
22381,5148772,0,144000.0,28,2,6.5,1,1,0,1,0,Empregado,Casado,Casa propria,Venda,Ensino medio,0
22382,5148773,0,144000.0,28,2,6.5,1,1,0,1,0,Empregado,Casado,Casa propria,Venda,Ensino medio,0
22383,5148774,0,144000.0,28,2,6.5,1,1,0,1,0,Empregado,Casado,Casa propria,Venda,Ensino medio,0
22384,5148775,0,144000.0,28,2,6.5,1,1,0,1,0,Empregado,Casado,Casa propria,Venda,Ensino medio,0
22385,5148776,0,144000.0,28,2,6.5,1,1,0,1,0,Empregado,Casado,Casa propria,Venda,Ensino medio,0
22386,5148777,0,144000.0,28,2,6.5,1,1,0,1,0,Empregado,Casado,Casa propria,Venda,Ensino medio,0
22387,5148778,0,144000.0,28,2,6.5,1,1,0,1,0,Empregado,Casado,Casa propria,Venda,Ensino medio,0
22388,5148779,0,225000.0,47,2,6.9,1,1,0,0,0,Empregado,Casado,Casa propria,Cozinha,Ensino medio,0
22389,5148787,1,139500.0,46,3,4.1,1,1,0,0,0,Empregado,Casado,Casa propria,Venda,Ensino medio,0
22390,5148788,0,135000.0,26,2,2.5,0,1,0,0,0,Empregado,Casado,Casa propria,Outros,Ensino medio,0
22391,5148789,0,135000.0,26,2,2.5,0,1,0,0,0,Empregado,Casado,Casa propria,Outros,Ensino medio,0
22392,5148790,0,202500.0,48,1,15.1,0,1,0,0,0,Associado comercial,Viuvo,Casa propria,Gerencia,Ensino medio,0
22393,5148791,0,202500.0,48,1,15.1,0,1,0,0,0,Associado comercial,Viuvo,Casa propria,Gerencia,Ensino medio,0
